Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,T?nh Thành,Vùng Mi?n,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6755,CA-2018-154767,6/28/2019,6/30/2018,UPS,BP-11155,Becky Pak,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-AP-10002311,Office Supplies,Binders,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",6330520,4,0,2785428.8
2985,US-2016-112872,12/6/2017,12/11/2016,UPS,RC-19960,Ryan Crowe,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",6336270,1,0.5,-3928487.4
7155,US-2017-136749,12/25/2018,12/27/2017,UPS,LH-16900,Lena Hernandez,Consumer,Viet Nam,H?u Giang,Mi?n Tây Nam B?,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,6345240,6,0,1078690.8
167,CA-2016-139892,9/8/2017,9/12/2016,TNT,BM-11140,Becky Martin,Consumer,Viet Nam,An Giang,Mi?n Tây Nam B?,OFF-ST-10000991,Office Supplies,Pens,Space Solutions HD Industrial Steel Shelving.,6346344,3,0.2,-1348598.1
320,CA-2016-164973,11/4/2017,11/9/2016,TNT,NM-18445,Nathan Mautz,Home Office,Viet Nam,Gia Lai,Mi?n Trung,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,6346620,6,0,1840519.8
4728,CA-2016-119151,11/25/2017,11/29/2016,UPS,MP-18175,Mike Pelletier,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",6346896,3,0.2,-872698.2
1976,CA-2016-110408,10/18/2017,10/20/2016,UPS,AS-10225,Alan Schoenberger,Corporate,Viet Nam,Phú Th?,Mi?n B?c,OFF-ST-10001522,Office Supplies,Pens,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",6347310,3,0,253892.4
8888,CA-2016-169642,7/27/2017,7/30/2016,UPS,BB-10990,Barry Blumstein,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-ST-10002574,Office Supplies,Pens,"SAFCO Commercial Wire Shelving, Black",6354440,2,0,0
4050,CA-2019-136350,6/24/2020,6/26/2019,UPS,GA-14515,George Ashbrook,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",6363870,3,0,1145496.6
7497,CA-2019-121048,7/14/2020,7/18/2019,TNT,TC-21295,Toby Carlisle,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",6363870,3,0,1145496.6
7097,CA-2018-101980,8/19/2019,8/20/2018,FEDEX,RP-19390,Resi Pölking,Consumer,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,6366032,2,0.2,2068960.4
8067,CA-2018-132997,11/7/2019,11/9/2018,FEDEX,LW-17215,Luke Weiss,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,6366032,2,0.2,2068960.4
9086,CA-2018-126102,9/10/2019,9/12/2018,UPS,DV-13465,Dianna Vittorini,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,6366032,2,0.2,2068960.4
9597,CA-2019-104619,1/24/2020,1/29/2019,TNT,KD-16495,Keith Dawkins,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,6366032,2,0.2,2068960.4
2333,CA-2019-169285,3/21/2020,3/25/2019,TNT,RW-19690,Robert Waldorf,Consumer,Viet Nam,H?i Phòng,Mi?n B?c,OFF-PA-10004071,Office Supplies,Scissors,"Eaton Premium Continuous-Feed Scissors, 25% Cotton, Letter Size, White, 1000 Shts/Box",6380200,5,0,3062496
3604,CA-2019-112956,8/21/2020,8/27/2019,TNT,TH-21550,Tracy Hopkins,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-PA-10000357,Office Supplies,Scissors,Xerox 1888,6380200,5,0,3062496
8180,CA-2017-112767,8/2/2018,8/6/2017,TNT,DK-12985,Darren Koutras,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,6382500,4,0.5,-4340100
1281,CA-2018-160815,9/5/2019,9/6/2018,FEDEX,TR-21325,Toby Ritter,Consumer,Viet Nam,?à N?ng,Mi?n Trung,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,6403200,3,0,1856928
3468,US-2017-147242,9/10/2018,9/14/2017,TNT,EH-13765,Edward Hooks,Corporate,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-PA-10003039,Office Supplies,Scissors,Xerox 1960,6412860,9,0,2885787
5355,CA-2016-113768,5/13/2017,5/19/2016,TNT,AH-10030,Aaron Hawkins,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",6427488,6,0.2,482061.6
6500,CA-2017-103135,7/24/2018,7/28/2017,TNT,SS-20515,Shirley Schmidt,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,6436780,14,0,1480459.4
6629,CA-2017-135489,9/19/2018,9/22/2017,UPS,GW-14605,Giulietta Weimer,Consumer,Viet Nam,Th?a Thiên Hu?,Mi?n Trung,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,6436780,14,0,3089654.4
1118,CA-2017-142755,9/4/2018,9/8/2017,TNT,CS-12355,Christine Sundaresam,Consumer,Viet Nam,Ninh Thu?n,Mi?n Trung,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1908,6437700,5,0,3154473
4784,US-2019-147984,1/28/2020,2/1/2019,TNT,GB-14575,Giulietta Baptist,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-PA-10000806,Office Supplies,Scissors,Xerox 1934,6437700,5,0,3154473
6509,CA-2019-102197,12/20/2020,12/26/2019,TNT,DK-13150,David Kendrick,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1908,6437700,5,0,3154473
2100,CA-2019-124401,9/7/2020,9/12/2019,TNT,RD-19900,Ruben Dartt,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,6438712,7,0.2,1851129.7
3894,US-2018-144547,11/10/2019,11/14/2018,TNT,MS-17770,Maxwell Schwartz,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,6438712,7,0.2,1126774.6
9074,CA-2018-142524,9/4/2019,9/8/2018,TNT,MB-18085,Mick Brown,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,6438850,5,0,1545324
487,CA-2019-140963,6/10/2020,6/13/2019,FEDEX,MT-18070,Michelle Tran,Home Office,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,6439080,5,0.2,402442.5
5816,CA-2016-124730,11/26/2017,11/26/2016,DHL,LS-17245,Lynn Smith,Consumer,Viet Nam,B?c Giang,Mi?n B?c,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,6439080,4,0,1802942.4
8693,CA-2018-136770,8/14/2019,8/18/2018,TNT,SP-20650,Stephanie Phelps,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,6439080,5,0.2,1126839
871,CA-2018-158099,9/3/2019,9/5/2018,FEDEX,PK-18910,Paul Knutson,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,TEC-PH-10002496,Technology,Phones,Cisco SPA301,6457986,3,0.4,-1076331
5421,US-2018-151827,3/31/2019,4/2/2018,UPS,CS-11950,Carlos Soltero,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,TEC-PH-10002789,Technology,Phones,LG Exalt,6457986,3,0.4,-1399230.3
2309,US-2019-120418,6/11/2020,6/12/2019,FEDEX,BC-11125,Becky Castell,Home Office,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,6458216,1,0.2,807277
713,US-2019-100048,5/19/2020,5/24/2019,TNT,RS-19765,Roland Schwarz,Corporate,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-AP-10001154,Office Supplies,Binders,Bionaire Personal Warm Mist Humidifier/Vaporizer,6470820,6,0,2523619.8
3406,US-2016-150119,4/23/2017,4/27/2016,TNT,LB-16795,Laurel Beltran,Home Office,Viet Nam,Hà N?i,Mi?n B?c,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",6471556,2,0.3,-277352.4
3407,US-2016-150119,4/23/2017,4/27/2016,TNT,LB-16795,Laurel Beltran,Home Office,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",6471556,2,0.3,-277352.4
1357,US-2016-160444,7/5/2017,7/5/2016,DHL,DC-12850,Dan Campbell,Consumer,Viet Nam,Thái Nguyên,Mi?n B?c,OFF-ST-10000563,Office Supplies,Pens,Fellowes Bankers Box Stor/Drawer Steel Plus,6472752,11,0.2,-809094
3266,US-2016-126571,10/11/2017,10/15/2016,TNT,JF-15565,Jill Fjeld,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,OFF-ST-10003816,Office Supplies,Pens,Fellowes High-Stak Drawer Files,6483792,2,0.2,243142.2
1967,CA-2019-165841,12/21/2020,12/28/2019,TNT,DB-13210,Dean Braden,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,6485310,3,0,1815886.8
9649,CA-2016-150518,11/19/2017,11/24/2016,TNT,MW-18220,Mitch Webber,Consumer,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,6485310,3,0,1815886.8
9610,CA-2018-130638,5/16/2019,5/19/2018,UPS,SC-20095,Sanjit Chand,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",6505320,4,0,455372.4
1053,US-2017-153500,7/3/2018,7/5/2017,FEDEX,DG-13300,Deirdre Greer,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",6506424,9,0.2,1301284.8
4672,CA-2018-133550,7/31/2019,8/6/2018,TNT,KL-16645,Ken Lonsdale,Consumer,Viet Nam,B?n Tre,Mi?n Tây Nam B?,OFF-AP-10001005,Office Supplies,Binders,Honeywell Quietcare HEPA Air Cleaner,6512220,4,0.1,1664234
9032,CA-2019-128041,9/1/2020,9/1/2019,DHL,RW-19540,Rick Wilson,Corporate,Viet Nam,?à N?ng,Mi?n Trung,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,6521880,4,0,1043500.8
540,CA-2017-134894,12/7/2018,12/11/2017,TNT,DK-12985,Darren Koutras,Consumer,Viet Nam,Kon Tum,Mi?n Trung,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",6530160,4,0,1632540
800,CA-2017-101910,11/27/2018,12/3/2017,TNT,CD-11920,Carlos Daly,Consumer,Viet Nam,Hà Giang,Mi?n B?c,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",6530160,5,0.2,408135
2072,US-2019-110996,11/20/2020,11/25/2019,TNT,KA-16525,Kelly Andreada,Consumer,Viet Nam,Qu?ng Nam,Mi?n Trung,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,6530160,5,0.2,-1061151
4942,CA-2017-156482,2/6/2018,2/13/2017,TNT,IL-15100,Ivan Liston,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",6530160,4,0,1893746.4
8140,CA-2018-102561,7/18/2019,7/22/2018,TNT,NK-18490,Neil Knudson,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-ST-10001476,Office Supplies,Pens,Steel Personal Filing/Posting Tote,6533840,10,0.2,571711
454,CA-2019-147277,10/20/2020,10/24/2019,TNT,EB-13705,Ed Braxton,Corporate,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,6540372,2,0.4,-1744099.2
3157,CA-2017-139584,8/24/2018,8/28/2017,TNT,EM-13810,Eleni McCrary,Corporate,Viet Nam,Qu?ng Nam,Mi?n Trung,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,6540372,2,0.4,-1744099.2
691,US-2016-117135,6/21/2017,6/23/2016,UPS,NP-18325,Naresj Patel,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,6550860,1,0,1703223.6
5637,CA-2019-123022,9/3/2020,9/8/2019,TNT,SC-20050,Sample Company A,Home Office,Viet Nam,Hòa Bình,Mi?n B?c,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,6554310,3,0,1966293
5823,CA-2019-117632,5/12/2020,5/18/2019,TNT,CS-12175,Charles Sheldon,Corporate,Viet Nam,B?n Tre,Mi?n Tây Nam B?,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",6566040,5,0.2,-246226.5
1322,CA-2019-167703,2/3/2020,2/8/2019,TNT,MC-17575,Matt Collins,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-ST-10001490,Office Supplies,Pens,"Hot File 7-Pocket, Floor Stand",6567696,2,0.2,820962
9439,CA-2019-126144,7/31/2020,8/5/2019,TNT,GM-14680,Greg Matthias,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,6568248,4,0.4,-1313649.6
6380,CA-2019-150623,4/10/2020,4/14/2019,TNT,DB-13360,Dennis Bolton,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-ST-10003692,Office Supplies,Pens,Recycled Steel Personal File for Hanging File Folders,6581450,5,0,1645362.5
7725,CA-2018-113978,9/25/2019,9/29/2018,TNT,TS-21505,Tony Sayre,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AP-10003849,Office Supplies,Binders,Hoover Shoulder Vac Commercial Portable Vacuum,6583888,1,0.2,411493
1965,CA-2019-110905,9/10/2020,9/15/2019,UPS,RW-19690,Robert Waldorf,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-ST-10000025,Office Supplies,Pens,Fellowes Stor/Drawer Steel Plus Pens Drawers,6584670,3,0,395080.2
3991,CA-2016-137589,11/3/2017,11/8/2016,TNT,MS-17770,Maxwell Schwartz,Consumer,Viet Nam,S?n La,Mi?n B?c,OFF-SU-10000157,Office Supplies,Scissors,Compact Automatic Electric Letter Opener,6585912,3,0.2,-1481830.2
1302,CA-2018-137043,12/23/2019,12/25/2018,UPS,LC-17140,Logan Currie,Consumer,Viet Nam,Phú Th?,Mi?n B?c,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",6586740,3,0,1910154.6
7315,CA-2018-121377,5/28/2019,6/2/2018,TNT,TN-21040,Tanja Norvell,Home Office,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,6587200,1,0.2,576380
3463,CA-2017-152611,2/20/2018,2/23/2017,UPS,KA-16525,Kelly Andreada,Consumer,Viet Nam,??ng Tháp,Mi?n Tây Nam B?,OFF-AR-10003903,Office Supplies,Binders,Sanford 52201 APSCO Electric Pencil Sharpener,6596170,7,0,1715004.2
8419,CA-2019-118199,5/9/2020,5/11/2019,FEDEX,LB-16795,Laurel Beltran,Home Office,Viet Nam,B?c Giang,Mi?n B?c,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",6597550,1,0,1451461
9727,CA-2019-167395,12/2/2020,12/4/2019,FEDEX,KM-16720,Kunst Miller,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-AP-10001293,Office Supplies,Binders,Belkin 8 Outlet Surge Protector,6597780,7,0,1847378.4
2862,CA-2019-138975,5/19/2020,5/23/2019,TNT,SC-20380,Shahid Collister,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-PA-10000100,Office Supplies,Scissors,Xerox 1945,6599390,7,0,3233701.1
6514,CA-2019-167640,3/6/2020,3/10/2019,TNT,FC-14245,Frank Carlisle,Home Office,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-PA-10001033,Office Supplies,Scissors,Xerox 1893,6599390,7,0,3233701.1
1137,CA-2018-152170,11/12/2019,11/15/2018,UPS,FH-14275,Frank Hawley,Corporate,Viet Nam,??k Nông,Mi?n Trung,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",6612960,8,0,2975832
6013,CA-2017-135580,12/30/2018,1/3/2018,TNT,CL-12565,Clay Ludtke,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,6621240,3,0.2,827655
8560,CA-2018-132829,12/23/2019,12/26/2018,UPS,LA-16780,Laura Armstrong,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,6621240,3,0.2,827655
4004,CA-2018-145730,3/3/2019,3/8/2018,TNT,CC-12220,Chris Cortes,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,6621930,3,0.4,772558.5
9107,CA-2017-163181,11/7/2018,11/12/2017,TNT,AB-10105,Adrian Barton,Consumer,Viet Nam,Bình D??ng,Mi?n ?ông Nam B?,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,6621930,3,0.4,772558.5
427,CA-2019-149160,11/23/2020,11/26/2019,UPS,JM-15265,Janet Molinari,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,6622160,8,0,3178636.8
848,CA-2017-114300,10/13/2018,10/17/2017,TNT,AF-10885,Art Foster,Consumer,Viet Nam,Qu?ng Nam,Mi?n Trung,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,6622620,3,0,1788107.4
3533,CA-2016-110849,4/18/2017,4/23/2016,TNT,JL-15835,John Lee,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,6623264,4,0.2,2235351.6
3983,CA-2018-135265,7/7/2019,7/9/2018,UPS,CC-12370,Christopher Conant,Consumer,Viet Nam,Qu?ng Ninh,Mi?n B?c,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",6623264,4,0.2,-82790.8
1305,US-2019-126179,7/3/2020,7/7/2019,TNT,CS-12460,Chuck Sachs,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,6623310,3,0,1788293.7
2291,CA-2017-149342,4/20/2018,4/25/2017,TNT,TS-21160,Theresa Swint,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,6623310,3,0,1788293.7
5130,CA-2016-160766,9/14/2017,9/14/2016,DHL,DM-13015,Darrin Martin,Consumer,Viet Nam,Lào Cai,Mi?n B?c,TEC-PH-10000526,Technology,Phones,Vtech CS6719,6623310,3,0,1854526.8
8779,CA-2019-135377,12/13/2020,12/18/2019,TNT,BP-11095,Bart Pistole,Corporate,Viet Nam,Hà Giang,Mi?n B?c,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",6623448,3,0.2,165586.2
8769,CA-2017-151722,10/5/2018,10/9/2017,TNT,IL-15100,Ivan Liston,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,6624000,4,0.2,1324800
3069,CA-2019-106859,3/13/2020,3/18/2019,UPS,BF-11215,Benjamin Farhat,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-PA-10001815,Office Supplies,Scissors,Xerox 1885,6629520,6,0,3182169.6
308,CA-2016-111003,6/1/2017,6/6/2016,TNT,CR-12625,Corey Roper,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AR-10002135,Office Supplies,Binders,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,6651600,6,0,1928964
7003,CA-2016-133158,8/19/2017,8/21/2016,UPS,DW-13195,David Wiener,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",6652520,7,0,598726.8
6492,CA-2018-113845,11/20/2019,11/25/2018,TNT,FA-14230,Frank Atkinson,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,6660064,2,0.2,249752.4
2049,CA-2017-142237,7/11/2018,7/13/2017,FEDEX,CK-12595,Clytie Kelty,Consumer,Viet Nam,Hà N?i,Mi?n B?c,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",6665400,7,0.2,833175
9872,CA-2019-146269,10/6/2020,10/6/2019,DHL,MH-17455,Mark Hamilton,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-ST-10003208,Office Supplies,Pens,Adjustable Depth Letter/Legal Cart,6677728,2,0.2,751244.4
7140,CA-2017-163965,11/20/2018,11/27/2017,TNT,SS-20875,Sung Shariari,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,6678096,3,0.2,-834762
1611,CA-2016-156349,5/26/2017,5/30/2016,TNT,ML-17395,Marina Lichtenstein,Corporate,Viet Nam,Thanh Hóa,Mi?n Trung,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,6685318,2,0.15,629206.4
3366,CA-2016-115161,1/31/2017,2/2/2016,FEDEX,LC-17050,Liz Carlisle,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",6685318,2,0.15,78650.8
327,US-2018-141544,8/30/2019,9/1/2018,FEDEX,PO-18850,Patrick O'Brill,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,6690654,3,0.4,-1561152.6
4515,CA-2018-120873,10/27/2019,11/1/2018,UPS,BW-11200,Ben Wallace,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,6692540,1,0,1740060.4
6540,CA-2017-109862,10/25/2018,10/30/2017,TNT,HK-14890,Heather Kirkland,Corporate,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",6695300,5,0,1740778
7731,CA-2019-104850,6/13/2020,6/19/2019,TNT,TW-21025,Tamara Willingham,Home Office,Viet Nam,Hòa Bình,Mi?n B?c,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",6696128,4,0.2,-585911.2
6227,CA-2017-133445,10/5/2018,10/9/2017,TNT,JF-15490,Jeremy Farry,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,6696864,4,0.2,-334843.2
432,US-2018-123750,4/15/2019,4/21/2018,TNT,RB-19795,Ross Baird,Home Office,Viet Nam,Yên Bái,Mi?n B?c,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,6715080,5,0.2,1259077.5
1970,CA-2019-117485,9/23/2020,9/29/2019,TNT,BD-11320,Bill Donatelli,Consumer,Viet Nam,Hà Giang,Mi?n B?c,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,6715080,4,0,2350278
7299,CA-2016-163468,11/18/2017,11/21/2016,FEDEX,JK-15730,Joe Kamberova,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,6718300,4,0.5,-4030980
9757,CA-2019-113705,3/27/2020,3/29/2019,UPS,LC-16870,Lena Cacioppo,Consumer,Viet Nam,H?ng Yên,Mi?n B?c,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,6718300,2,0,1343660
1268,US-2016-167738,12/24/2017,12/29/2016,TNT,JC-16105,Julie Creighton,Corporate,Viet Nam,C?n Th?,Mi?n Tây Nam B?,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",6722256,6,0.2,420141
1763,CA-2017-130785,9/5/2018,9/9/2017,TNT,AG-10900,Arthur Gainer,Consumer,Viet Nam,Lào Cai,Mi?n B?c,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",6743577,3,0.15,-476017.2
8162,CA-2017-120915,9/28/2018,10/3/2017,UPS,JJ-15445,Jennifer Jackson,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-AP-10002578,Office Supplies,Binders,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",6750960,6,0,1755249.6
8210,CA-2017-141565,9/20/2018,9/24/2017,TNT,BG-11035,Barry Gonzalez,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-ST-10001522,Office Supplies,Pens,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",6770464,4,0.2,-1354092.8
